n,Site_ID,Unit,Association,Landscape,Area_ha,Elig_prop,Elig_ha,Fire_elig,fire,sand,bulkdens,map,mat,cattle,goat,sheep,geom,Burn,Cattle_head,Goat_head,Sheep_head,LSU_head,Ligcell,W_kg,Days,npastures,d_headha,Gdays,ANPPmax_gm2,Sk_gm2,Ddays,Edays,S0_gm2,Fdays,Cg_gheadday,Se_gm2,g_ggday,Lg_gm2,Sg_gm2,Sf_gm2,Lo_gm2,ANPPt_est,BNPPt_est,PDSOCt,DDSOCt,SOCeq_gm2,SOCeq_tha
14,KMZINZG002,KMZINZG,Inzinga,uMkhomazi,5036.4497649000805,0.7911727997583331,3984.702061338195,0.3414402171443034,0,0.44,0.44,912,15.7,38.6478157043457,8.632303237915039,12.517271995544434,"c(29.7723413809285, -29.6153152574039)",0.3414402171443034,1946.4778231805356,434.761616131434,630.4261159915012,2052.996596392829,0.3,475,365,1,0.5152195985522101,195.8184,865.1417051236954,961.2685612485504,195.8184,0,96.12685612485505,0,20091.504798213347,96.12685612485505,0.010768621230054707,202.70214200174573,754.5950432297445,754.5950432297445,87.56447991425357,1260.1340413167304,355.3403196557624,119.16131827130823,11.755798187597971,5758.462817346813,57.584628173468126
15,KMZINZG002,KMZINZG,Inzinga,uMkhomazi,5036.4497649000805,0.7911727997583331,3984.702061338195,0.3414402171443034,0,0.44,0.44,912,15.7,38.6478157043457,8.632303237915039,12.517271995544434,"c(29.7692554181655, -29.6145437667131)",0.3414402171443034,1946.4778231805356,434.761616131434,630.4261159915012,2052.996596392829,0.3,475,365,1,0.5152195985522101,195.8184,865.1417051236954,961.2685612485504,195.8184,0,96.12685612485505,0,20091.504798213347,96.12685612485505,0.010768621230054707,202.70214200174573,754.5950432297445,754.5950432297445,87.56447991425357,1260.1340413167304,355.3403196557624,119.16131827130823,11.755798187597971,5758.462817346813,57.584628173468126
16,KMZINZG002,KMZINZG,Inzinga,uMkhomazi,5036.4497649000805,0.7911727997583331,3984.702061338195,0.3414402171443034,0,0.44,0.44,912,15.7,38.6478157043457,8.632303237915039,12.517271995544434,"c(29.7700269088562, -29.6145437667131)",0.3414402171443034,1946.4778231805356,434.761616131434,630.4261159915012,2052.996596392829,0.3,475,365,1,0.5152195985522101,195.8184,865.1417051236954,961.2685612485504,195.8184,0,96.12685612485505,0,20091.504798213347,96.12685612485505,0.010768621230054707,202.70214200174573,754.5950432297445,754.5950432297445,87.56447991425357,1260.1340413167304,355.3403196557624,119.16131827130823,11.755798187597971,5758.462817346813,57.584628173468126
17,KMZINZG002,KMZINZG,Inzinga,uMkhomazi,5036.4497649000805,0.7911727997583331,3984.702061338195,0.3414402171443034,0,0.46,0.46,912,15.7,38.6478157043457,8.632303237915039,12.517271995544434,"c(29.770798399547, -29.6145437667131)",0.3414402171443034,1946.4778231805356,434.761616131434,630.4261159915012,2052.996596392829,0.3,475,365,1,0.5152195985522101,195.8184,865.0438900518868,961.1598778354298,195.8184,0,96.11598778354299,0,20091.504798213347,96.11598778354299,0.010769838894812542,202.70214200174573,754.4858657980487,754.4858657980487,87.56447991425357,1260.0248638850346,355.3497098560313,119.15309074597971,11.755798187597971,5757.608430523753,57.57608430523753
18,KMZINZG002,KMZINZG,Inzinga,uMkhomazi,5036.4497649000805,0.7911727997583331,3984.702061338195,0.3414402171443034,0,0.46,0.46,912,15.7,38.6478157043457,8.632303237915039,12.517271995544434,"c(29.7715698902377, -29.6145437667131)",0.3414402171443034,1946.4778231805356,434.761616131434,630.4261159915012,2052.996596392829,0.3,475,365,1,0.5152195985522101,195.8184,865.0438900518868,961.1598778354298,195.8184,0,96.11598778354299,0,20091.504798213347,96.11598778354299,0.010769838894812542,202.70214200174573,754.4858657980487,754.4858657980487,87.56447991425357,1260.0248638850346,355.3497098560313,119.15309074597971,11.755798187597971,5757.608430523753,57.57608430523753
19,KMZINZG002,KMZINZG,Inzinga,uMkhomazi,5036.4497649000805,0.7911727997583331,3984.702061338195,0.3414402171443034,0,0.44,0.44,912,15.7,38.6478157043457,8.632303237915039,12.517271995544434,"c(29.7723413809285, -29.6145437667131)",0.3414402171443034,1946.4778231805356,434.761616131434,630.4261159915012,2052.996596392829,0.3,475,365,1,0.5152195985522101,195.8184,865.1417051236954,961.2685612485504,195.8184,0,96.12685612485505,0,20091.504798213347,96.12685612485505,0.010768621230054707,202.70214200174573,754.5950432297445,754.5950432297445,87.56447991425357,1260.1340413167304,355.3403196557624,119.16131827130823,11.755798187597971,5758.462817346813,57.584628173468126
1,KMZINZG004,KMZINZG,Inzinga,uMkhomazi,5036.4497649000805,0.7911727997583331,3984.702061338195,0.3414402171443034,0.10000000149011612,0.42,0.42,885,16.4,38.6478157043457,8.632303237915039,12.517271995544434,"c(29.7589318431507, -29.6277265701124)",0.3414402171443034,1946.4778231805356,434.761616131434,630.4261159915012,2052.996596392829,0.3,475,365,1,0.5152195985522101,188.81859999999998,868.4395696893757,964.9328552104174,188.81859999999998,0,96.49328552104174,0,20091.504798213347,96.49328552104174,0.010727727821215066,195.45627310697472,764.277174416218,764.277174416218,91.18741436163909,1269.816172503204,363.6187394183976,121.16491525520823,11.609069342478861,6254.5822618219845,62.545822618219844
2,KMZINZG004,KMZINZG,Inzinga,uMkhomazi,5036.4497649000805,0.7911727997583331,3984.702061338195,0.3414402171443034,0.10000000149011612,0.38,0.38,885,16.4,38.6478157043457,8.632303237915039,12.517271995544434,"c(29.7597033818013, -29.6277265701124)",0.3414402171443034,1946.4778231805356,434.761616131434,630.4261159915012,2052.996596392829,0.3,475,365,1,0.5152195985522101,188.81859999999998,868.6359233622903,965.1510259581004,188.81859999999998,0,96.51510259581005,0,20091.504798213347,96.51510259581005,0.010725302836589089,195.45627310697472,764.4965374680514,764.4965374680514,91.18741436163909,1270.0355355550373,363.5993456196206,121.18136332921142,11.609069342478861,6256.427513556684,62.56427513556684
3,KMZINZG004,KMZINZG,Inzinga,uMkhomazi,5036.4497649000805,0.7911727997583331,3984.702061338195,0.3414402171443034,0.10000000149011612,0.41,0.41,885,16.4,38.6478157043457,8.632303237915039,12.517271995544434,"c(29.760474920452, -29.6277265701124)",0.3414402171443034,1946.4778231805356,434.761616131434,630.4261159915012,2052.996596392829,0.3,475,365,1,0.5152195985522101,188.81859999999998,868.4886581076045,964.9873978973383,188.81859999999998,0,96.49873978973383,0,20091.504798213347,96.49873978973383,0.010727121472260457,195.45627310697472,764.3320152797244,764.3320152797244,91.18741436163909,1269.8710133667103,363.61389017536686,121.16902715769781,11.609069342478861,6255.0435100833665,62.55043510083367
4,KMZINZG004,KMZINZG,Inzinga,uMkhomazi,5036.4497649000805,0.7911727997583331,3984.702061338195,0.3414402171443034,0,0.44,0.44,885,16.4,38.6478157043457,8.632303237915039,12.517271995544434,"c(29.7612464591026, -29.6277265701124)",0.3414402171443034,1946.4778231805356,434.761616131434,630.4261159915012,2052.996596392829,0.3,475,365,1,0.5152195985522101,188.81859999999998,868.3413928529184,964.8237698365759,188.81859999999998,0,96.4823769836576,0,20091.504798213347,96.4823769836576,0.01072894072479024,195.45627310697472,764.1674924879965,764.1674924879965,91.18741436163909,1269.7064905749824,363.62843949163755,121.1566916823211,11.609069342478861,6253.659894613887,62.536598946138874
5,KMZINZG004,KMZINZG,Inzinga,uMkhomazi,5036.4497649000805,0.7911727997583331,3984.702061338195,0.3414402171443034,0.10000000149011612,0.4,0.4,872,16.6,38.6478157043457,8.632303237915039,12.517271995544434,"c(29.7581603045, -29.6269550314617)",0.3414402171443034,1946.4778231805356,434.761616131434,630.4261159915012,2052.996596392829,0.3,475,365,1,0.5152195985522101,186.2636,865.565693671745,961.7396596352721,186.2636,0,96.17396596352722,0,20091.504798213347,96.17396596352722,0.010763346330514201,192.811455394163,763.1644048438234,763.1644048438234,92.50982321804496,1268.7034029308093,366.7374747192664,121.4983998941907,11.555511783794422,6455.60371577792,64.5560371577792
6,KMZINZG004,KMZINZG,Inzinga,uMkhomazi,5036.4497649000805,0.7911727997583331,3984.702061338195,0.3414402171443034,0.10000000149011612,0.42,0.42,885,16.4,38.6478157043457,8.632303237915039,12.517271995544434,"c(29.7589318431507, -29.6269550314617)",0.3414402171443034,1946.4778231805356,434.761616131434,630.4261159915012,2052.996596392829,0.3,475,365,1,0.5152195985522101,188.81859999999998,868.4395696893757,964.9328552104174,188.81859999999998,0,96.49328552104174,0,20091.504798213347,96.49328552104174,0.010727727821215066,195.45627310697472,764.277174416218,764.277174416218,91.18741436163909,1269.816172503204,363.6187394183976,121.16491525520823,11.609069342478861,6254.5822618219845,62.545822618219844
7,KMZINZG004,KMZINZG,Inzinga,uMkhomazi,5036.4497649000805,0.7911727997583331,3984.702061338195,0.3414402171443034,0.10000000149011612,0.41,0.41,885,16.4,38.6478157043457,8.632303237915039,12.517271995544434,"c(29.7597033818013, -29.6269550314617)",0.3414402171443034,1946.4778231805356,434.761616131434,630.4261159915012,2052.996596392829,0.3,475,365,1,0.5152195985522101,188.81859999999998,868.4886581076045,964.9873978973383,188.81859999999998,0,96.49873978973383,0,20091.504798213347,96.49873978973383,0.010727121472260457,195.45627310697472,764.3320152797244,764.3320152797244,91.18741436163909,1269.8710133667103,363.61389017536686,121.16902715769781,11.609069342478861,6255.0435100833665,62.55043510083367
8,KMZINZG004,KMZINZG,Inzinga,uMkhomazi,5036.4497649000805,0.7911727997583331,3984.702061338195,0.3414402171443034,0.10000000149011612,0.41,0.41,885,16.4,38.6478157043457,8.632303237915039,12.517271995544434,"c(29.760474920452, -29.6269550314617)",0.3414402171443034,1946.4778231805356,434.761616131434,630.4261159915012,2052.996596392829,0.3,475,365,1,0.5152195985522101,188.81859999999998,868.4886581076045,964.9873978973383,188.81859999999998,0,96.49873978973383,0,20091.504798213347,96.49873978973383,0.010727121472260457,195.45627310697472,764.3320152797244,764.3320152797244,91.18741436163909,1269.8710133667103,363.61389017536686,121.16902715769781,11.609069342478861,6255.0435100833665,62.55043510083367
9,KMZINZG004,KMZINZG,Inzinga,uMkhomazi,5036.4497649000805,0.7911727997583331,3984.702061338195,0.3414402171443034,0,0.4,0.4,885,16.4,38.6478157043457,8.632303237915039,12.517271995544434,"c(29.7612464591026, -29.6269550314617)",0.3414402171443034,1946.4778231805356,434.761616131434,630.4261159915012,2052.996596392829,0.3,475,365,1,0.5152195985522101,188.81859999999998,868.5377465258331,965.041940584259,188.81859999999998,0,96.50419405842591,0,20091.504798213347,96.50419405842591,0.010726515191845672,195.45627310697472,764.3868560761862,764.3868560761862,91.18741436163909,1269.925854163172,363.60904146128337,121.17313913753597,11.609069342478861,6255.504801456287,62.55504801456287
10,KMZINZG004,KMZINZG,Inzinga,uMkhomazi,5036.4497649000805,0.7911727997583331,3984.702061338195,0.3414402171443034,0,0.42,0.42,885,16.4,38.6478157043457,8.632303237915039,12.517271995544434,"c(29.7620179977533, -29.6269550314617)",0.3414402171443034,1946.4778231805356,434.761616131434,630.4261159915012,2052.996596392829,0.3,475,365,1,0.5152195985522101,188.81859999999998,868.4395696893757,964.9328552104174,188.81859999999998,0,96.49328552104174,0,20091.504798213347,96.49328552104174,0.010727727821215066,195.45627310697472,764.277174416218,764.277174416218,91.18741436163909,1269.816172503204,363.6187394183976,121.16491525520823,11.609069342478861,6254.5822618219845,62.545822618219844
11,KMZINZG004,KMZINZG,Inzinga,uMkhomazi,5036.4497649000805,0.7911727997583331,3984.702061338195,0.3414402171443034,0.10000000149011612,0.43,0.43,872,16.6,38.6478157043457,8.632303237915039,12.517271995544434,"c(29.7581603045, -29.6261834928111)",0.3414402171443034,1946.4778231805356,434.761616131434,630.4261159915012,2052.996596392829,0.3,475,365,1,0.5152195985522101,186.2636,865.4189323446341,961.5765914940379,186.2636,0,96.1576591494038,0,20091.504798213347,96.15765914940381,0.010765171623366692,192.811455394163,763.0003661241968,763.0003661241968,92.50982321804496,1268.5393642111826,366.75224172094187,121.48614174097166,11.555511783794422,6454.180690583473,64.54180690583473
12,KMZINZG004,KMZINZG,Inzinga,uMkhomazi,5036.4497649000805,0.7911727997583331,3984.702061338195,0.3414402171443034,0.10000000149011612,0.39,0.39,885,16.4,38.6478157043457,8.632303237915039,12.517271995544434,"c(29.7589318431507, -29.6261834928111)",0.3414402171443034,1946.4778231805356,434.761616131434,630.4261159915012,2052.996596392829,0.3,475,365,1,0.5152195985522101,188.81859999999998,868.5868349440617,965.0964832711796,188.81859999999998,0,96.50964832711797,0,20091.504798213347,96.50964832711797,0.01072590897995909,195.45627310697472,764.4416968056221,764.4416968056221,91.18741436163909,1269.980694892608,363.6041932760626,121.17725119471099,11.609069342478861,6255.966135945728,62.55966135945728
13,KMZINZG004,KMZINZG,Inzinga,uMkhomazi,5036.4497649000805,0.7911727997583331,3984.702061338195,0.3414402171443034,0,0.41,0.41,885,16.4,38.6478157043457,8.632303237915039,12.517271995544434,"c(29.7597033818013, -29.6261834928111)",0.3414402171443034,1946.4778231805356,434.761616131434,630.4261159915012,2052.996596392829,0.3,475,365,1,0.5152195985522101,188.81859999999998,868.4886581076045,964.9873978973383,188.81859999999998,0,96.49873978973383,0,20091.504798213347,96.49873978973383,0.010727121472260457,195.45627310697472,764.3320152797244,764.3320152797244,91.18741436163909,1269.8710133667103,363.61389017536686,121.16902715769781,11.609069342478861,6255.0435100833665,62.55043510083367
14,KMZINZG004,KMZINZG,Inzinga,uMkhomazi,5036.4497649000805,0.7911727997583331,3984.702061338195,0.3414402171443034,0,0.42,0.42,885,16.4,38.6478157043457,8.632303237915039,12.517271995544434,"c(29.760474920452, -29.6261834928111)",0.3414402171443034,1946.4778231805356,434.761616131434,630.4261159915012,2052.996596392829,0.3,475,365,1,0.5152195985522101,188.81859999999998,868.4395696893757,964.9328552104174,188.81859999999998,0,96.49328552104174,0,20091.504798213347,96.49328552104174,0.010727727821215066,195.45627310697472,764.277174416218,764.277174416218,91.18741436163909,1269.816172503204,363.6187394183976,121.16491525520823,11.609069342478861,6254.5822618219845,62.545822618219844
15,KMZINZG004,KMZINZG,Inzinga,uMkhomazi,5036.4497649000805,0.7911727997583331,3984.702061338195,0.3414402171443034,0,0.4,0.4,885,16.4,38.6478157043457,8.632303237915039,12.517271995544434,"c(29.7612464591026, -29.6261834928111)",0.3414402171443034,1946.4778231805356,434.761616131434,630.4261159915012,2052.996596392829,0.3,475,365,1,0.5152195985522101,188.81859999999998,868.5377465258331,965.041940584259,188.81859999999998,0,96.50419405842591,0,20091.504798213347,96.50419405842591,0.010726515191845672,195.45627310697472,764.3868560761862,764.3868560761862,91.18741436163909,1269.925854163172,363.60904146128337,121.17313913753597,11.609069342478861,6255.504801456287,62.55504801456287
16,KMZINZG004,KMZINZG,Inzinga,uMkhomazi,5036.4497649000805,0.7911727997583331,3984.702061338195,0.3414402171443034,0,0.38,0.38,885,16.4,38.6478157043457,8.632303237915039,12.517271995544434,"c(29.7620179977533, -29.6261834928111)",0.3414402171443034,1946.4778231805356,434.761616131434,630.4261159915012,2052.996596392829,0.3,475,365,1,0.5152195985522101,188.81859999999998,868.6359233622903,965.1510259581004,188.81859999999998,0,96.51510259581005,0,20091.504798213347,96.51510259581005,0.010725302836589089,195.45627310697472,764.4965374680514,764.4965374680514,91.18741436163909,1270.0355355550373,363.5993456196206,121.18136332921142,11.609069342478861,6256.427513556684,62.56427513556684
17,KMZINZG004,KMZINZG,Inzinga,uMkhomazi,5036.4497649000805,0.7911727997583331,3984.702061338195,0.3414402171443034,0.10000000149011612,0.4,0.4,885,16.4,38.6478157043457,8.632303237915039,12.517271995544434,"c(29.7589318431507, -29.6254119541604)",0.3414402171443034,1946.4778231805356,434.761616131434,630.4261159915012,2052.996596392829,0.3,475,365,1,0.5152195985522101,188.81859999999998,868.5377465258331,965.041940584259,188.81859999999998,0,96.50419405842591,0,20091.504798213347,96.50419405842591,0.010726515191845672,195.45627310697472,764.3868560761862,764.3868560761862,91.18741436163909,1269.925854163172,363.60904146128337,121.17313913753597,11.609069342478861,6255.504801456287,62.55504801456287
18,KMZINZG004,KMZINZG,Inzinga,uMkhomazi,5036.4497649000805,0.7911727997583331,3984.702061338195,0.3414402171443034,0,0.39,0.39,885,16.4,38.6478157043457,8.632303237915039,12.517271995544434,"c(29.7597033818013, -29.6254119541604)",0.3414402171443034,1946.4778231805356,434.761616131434,630.4261159915012,2052.996596392829,0.3,475,365,1,0.5152195985522101,188.81859999999998,868.5868349440617,965.0964832711796,188.81859999999998,0,96.50964832711797,0,20091.504798213347,96.50964832711797,0.01072590897995909,195.45627310697472,764.4416968056221,764.4416968056221,91.18741436163909,1269.980694892608,363.6041932760626,121.17725119471099,11.609069342478861,6255.966135945728,62.55966135945728
19,KMZINZG004,KMZINZG,Inzinga,uMkhomazi,5036.4497649000805,0.7911727997583331,3984.702061338195,0.3414402171443034,0,0.38,0.38,885,16.4,38.6478157043457,8.632303237915039,12.517271995544434,"c(29.760474920452, -29.6254119541604)",0.3414402171443034,1946.4778231805356,434.761616131434,630.4261159915012,2052.996596392829,0.3,475,365,1,0.5152195985522101,188.81859999999998,868.6359233622903,965.1510259581004,188.81859999999998,0,96.51510259581005,0,20091.504798213347,96.51510259581005,0.010725302836589089,195.45627310697472,764.4965374680514,764.4965374680514,91.18741436163909,1270.0355355550373,363.5993456196206,121.18136332921142,11.609069342478861,6256.427513556684,62.56427513556684
20,KMZINZG004,KMZINZG,Inzinga,uMkhomazi,5036.4497649000805,0.7911727997583331,3984.702061338195,0.3414402171443034,0,0.39,0.39,885,16.4,38.6478157043457,8.632303237915039,12.517271995544434,"c(29.7612464591026, -29.6254119541604)",0.3414402171443034,1946.4778231805356,434.761616131434,630.4261159915012,2052.996596392829,0.3,475,365,1,0.5152195985522101,188.81859999999998,868.5868349440617,965.0964832711796,188.81859999999998,0,96.50964832711797,0,20091.504798213347,96.50964832711797,0.01072590897995909,195.45627310697472,764.4416968056221,764.4416968056221,91.18741436163909,1269.980694892608,363.6041932760626,121.17725119471099,11.609069342478861,6255.966135945728,62.55966135945728
1,KMZINZG005,KMZINZG,Inzinga,uMkhomazi,5036.4497649000805,0.7911727997583331,3984.702061338195,0.3414402171443034,0,0.44,0.44,883,16.4,35.58012390136719,7.066222667694092,10.182135581970217,"c(29.7436859794373, -29.6226674999635)",0.3414402171443034,1791.9750665815652,355.8867549343953,512.8181435799464,1878.8455564329993,0.3,475,365,1,0.47151468980895916,188.6726,866.9319736960637,963.2577485511819,188.6726,0,96.3257748551182,0,20091.504798213347,96.3257748551182,0.009834792055370025,178.73784902226814,780.1054724906501,780.1054724906501,83.52134915109319,1285.644470577636,368.9468310875084,123.75209151760906,10.621497526021136,6349.616211811909,63.49616211811909
2,KMZINZG005,KMZINZG,Inzinga,uMkhomazi,5036.4497649000805,0.7911727997583331,3984.702061338195,0.3414402171443034,0,0.44,0.44,883,16.4,35.58012390136719,7.066222667694092,10.182135581970217,"c(29.7444575084932, -29.6226674999635)",0.3414402171443034,1791.9750665815652,355.8867549343953,512.8181435799464,1878.8455564329993,0.3,475,365,1,0.47151468980895916,188.6726,866.9319736960637,963.2577485511819,188.6726,0,96.3257748551182,0,20091.504798213347,96.3257748551182,0.009834792055370025,178.73784902226814,780.1054724906501,780.1054724906501,83.52134915109319,1285.644470577636,368.9468310875084,123.75209151760906,10.621497526021136,6349.616211811909,63.49616211811909
3,KMZINZG005,KMZINZG,Inzinga,uMkhomazi,5036.4497649000805,0.7911727997583331,3984.702061338195,0.3414402171443034,0,0.43,0.43,883,16.4,35.58012390136719,7.066222667694092,10.182135581970217,"c(29.745229037549, -29.6226674999635)",0.3414402171443034,1791.9750665815652,355.8867549343953,512.8181435799464,1878.8455564329993,0.3,475,365,1,0.47151468980895916,188.6726,866.9809824380757,963.3122027089729,188.6726,0,96.33122027089729,0,20091.504798213347,96.33122027089729,0.009834236113779211,178.73784902226814,780.1601380089295,780.1601380089295,83.52134915109319,1285.6991360959153,368.9416619517653,123.75613744782899,10.621497526021136,6350.078987806704,63.500789878067046
4,KMZINZG005,KMZINZG,Inzinga,uMkhomazi,5036.4497649000805,0.7911727997583331,3984.702061338195,0.3414402171443034,0,0.45,0.45,883,16.4,35.58012390136719,7.066222667694092,10.182135581970217,"c(29.7460005666049, -29.6226674999635)",0.3414402171443034,1791.9750665815652,355.8867549343953,512.8181435799464,1878.8455564329993,0.3,475,365,1,0.47151468980895916,188.6726,866.8829649540519,963.2032943933909,188.6726,0,96.3203294393391,0,20091.504798213347,96.3203294393391,0.00983534805982053,178.73784902226814,780.0508069244634,780.0508069244634,83.52134915109319,1285.5898050114492,368.9520007939708,123.74804567301824,10.621497526021136,6349.153479453004,63.49153479453005
5,KMZINZG005,KMZINZG,Inzinga,uMkhomazi,5036.4497649000805,0.7911727997583331,3984.702061338195,0.3414402171443034,0.20000000298023224,0.46,0.46,883,16.4,35.58012390136719,7.066222667694092,10.182135581970217,"c(29.7429144503814, -29.6218959709077)",0.3414402171443034,1791.9750665815652,355.8867549343953,512.8181435799464,1878.8455564329993,0.3,475,365,1,0.47151468980895916,188.6726,866.83395621204,963.1488402356,188.6726,0,96.31488402356001,0,20091.504798213347,96.31488402356001,0.009835904127141389,178.73784902226814,779.9961413103558,779.9961413103558,83.52134915109319,1285.5351393973417,368.9571710712456,123.7439999140699,10.621497526021136,6348.6907907250215,63.48690790725021
6,KMZINZG005,KMZINZG,Inzinga,uMkhomazi,5036.4497649000805,0.7911727997583331,3984.702061338195,0.3414402171443034,0,0.47,0.47,883,16.4,35.58012390136719,7.066222667694092,10.182135581970217,"c(29.7436859794373, -29.6218959709077)",0.3414402171443034,1791.9750665815652,355.8867549343953,512.8181435799464,1878.8455564329993,0.3,475,365,1,0.47151468980895916,188.6726,866.784947470028,963.0943860778088,188.6726,0,96.30943860778089,0,20091.504798213347,96.30943860778089,0.009836460257343268,178.73784902226814,779.9414756483142,779.9414756483142,83.52134915109319,1285.4804737353,368.96234191942585,123.73995424077756,10.621497526021136,6348.228145623002,63.48228145623002
7,KMZINZG005,KMZINZG,Inzinga,uMkhomazi,5036.4497649000805,0.7911727997583331,3984.702061338195,0.3414402171443034,0,0.51,0.51,883,16.4,35.58012390136719,7.066222667694092,10.182135581970217,"c(29.7444575084932, -29.6218959709077)",0.3414402171443034,1791.9750665815652,355.8867549343953,512.8181435799464,1878.8455564329993,0.3,475,365,1,0.47151468980895916,188.6726,866.5889125019804,962.8765694466449,188.6726,0,96.28765694466449,0,20091.504798213347,96.28765694466449,0.009838685407174325,178.73784902226814,779.7228125205478,779.7228125205478,83.52134915109319,1285.2618106075336,368.9830310230633,123.72377240443852,10.621497526021136,6346.37800137539,63.463780013753905
8,KMZINZG005,KMZINZG,Inzinga,uMkhomazi,5036.4497649000805,0.7911727997583331,3984.702061338195,0.3414402171443034,0,0.48,0.48,883,16.4,35.58012390136719,7.066222667694092,10.182135581970217,"c(29.745229037549, -29.6218959709077)",0.3414402171443034,1791.9750665815652,355.8867549343953,512.8181435799464,1878.8455564329993,0.3,475,365,1,0.47151468980895916,188.6726,866.7359387280161,963.0399319200178,188.6726,0,96.30399319200178,0,20091.504798213347,96.30399319200178,0.00983701645043683,178.73784902226814,779.8868099383255,779.8868099383255,83.52134915109319,1285.4258080253114,368.96751333860465,123.73590865315478,10.621497526021136,6347.765544141989,63.47765544141989
9,KMZINZG005,KMZINZG,Inzinga,uMkhomazi,5036.4497649000805,0.7911727997583331,3984.702061338195,0.3414402171443034,0,0.44,0.44,883,16.4,35.58012390136719,7.066222667694092,10.182135581970217,"c(29.7460005666049, -29.6218959709077)",0.3414402171443034,1791.9750665815652,355.8867549343953,512.8181435799464,1878.8455564329993,0.3,475,365,1,0.47151468980895916,188.6726,866.9319736960637,963.2577485511819,188.6726,0,96.3257748551182,0,20091.504798213347,96.3257748551182,0.009834792055370025,178.73784902226814,780.1054724906501,780.1054724906501,83.52134915109319,1285.644470577636,368.9468310875084,123.75209151760906,10.621497526021136,6349.616211811909,63.49616211811909
10,KMZINZG005,KMZINZG,Inzinga,uMkhomazi,5036.4497649000805,0.7911727997583331,3984.702061338195,0.3414402171443034,0,0.45,0.45,883,16.4,35.58012390136719,7.066222667694092,10.182135581970217,"c(29.7467720956608, -29.6218959709077)",0.3414402171443034,1791.9750665815652,355.8867549343953,512.8181435799464,1878.8455564329993,0.3,475,365,1,0.47151468980895916,188.6726,866.8829649540519,963.2032943933909,188.6726,0,96.3203294393391,0,20091.504798213347,96.3203294393391,0.00983534805982053,178.73784902226814,780.0508069244634,780.0508069244634,83.52134915109319,1285.5898050114492,368.9520007939708,123.74804567301824,10.621497526021136,6349.153479453004,63.49153479453005
11,KMZINZG005,KMZINZG,Inzinga,uMkhomazi,5036.4497649000805,0.7911727997583331,3984.702061338195,0.3414402171443034,0.20000000298023224,0.48,0.48,883,16.4,35.58012390136719,7.066222667694092,10.182135581970217,"c(29.7429144503814, -29.6211244418518)",0.3414402171443034,1791.9750665815652,355.8867549343953,512.8181435799464,1878.8455564329993,0.3,475,365,1,0.47151468980895916,188.6726,866.7359387280161,963.0399319200178,188.6726,0,96.30399319200178,0,20091.504798213347,96.30399319200178,0.00983701645043683,178.73784902226814,779.8868099383255,779.8868099383255,83.52134915109319,1285.4258080253114,368.96751333860465,123.73590865315478,10.621497526021136,6347.765544141989,63.47765544141989
12,KMZINZG005,KMZINZG,Inzinga,uMkhomazi,5036.4497649000805,0.7911727997583331,3984.702061338195,0.3414402171443034,0,0.45,0.45,883,16.4,35.58012390136719,7.066222667694092,10.182135581970217,"c(29.7436859794373, -29.6211244418518)",0.3414402171443034,1791.9750665815652,355.8867549343953,512.8181435799464,1878.8455564329993,0.3,475,365,1,0.47151468980895916,188.6726,866.8829649540519,963.2032943933909,188.6726,0,96.3203294393391,0,20091.504798213347,96.3203294393391,0.00983534805982053,178.73784902226814,780.0508069244634,780.0508069244634,83.52134915109319,1285.5898050114492,368.9520007939708,123.74804567301824,10.621497526021136,6349.153479453004,63.49153479453005
13,KMZINZG005,KMZINZG,Inzinga,uMkhomazi,5036.4497649000805,0.7911727997583331,3984.702061338195,0.3414402171443034,0,0.49,0.49,883,16.4,35.58012390136719,7.066222667694092,10.182135581970217,"c(29.7444575084932, -29.6211244418518)",0.3414402171443034,1791.9750665815652,355.8867549343953,512.8181435799464,1878.8455564329993,0.3,475,365,1,0.47151468980895916,188.6726,866.6869299860041,962.9854777622268,188.6726,0,96.29854777622268,0,20091.504798213347,96.29854777622268,0.009837572706432747,178.73784902226814,779.8321441803771,779.8321441803771,83.52134915109319,1285.371142267363,368.97268532887506,123.73186315121502,10.621497526021136,6347.302986277023,63.473029862770225
14,KMZINZG005,KMZINZG,Inzinga,uMkhomazi,5036.4497649000805,0.7911727997583331,3984.702061338195,0.3414402171443034,0,0.5,0.5,883,16.4,35.58012390136719,7.066222667694092,10.182135581970217,"c(29.745229037549, -29.6211244418518)",0.3414402171443034,1791.9750665815652,355.8867549343953,512.8181435799464,1878.8455564329993,0.3,475,365,1,0.47151468980895916,188.6726,866.6379212439923,962.9310236044358,188.6726,0,96.29310236044358,0,20091.504798213347,96.29310236044358,0.009838129025341686,178.73784902226814,779.7774783744555,779.7774783744555,83.52134915109319,1285.3164764614414,368.97785789033026,123.72781773497177,10.621497526021136,6346.840472023143,63.468404720231426
