Site_ID,Unit,Association,Landscape,Area_ha,Elig_prop,Elig_ha,Fire_elig,fire,sand,bulkdens,map,mat,cattle,goat,sheep,geom,Burn,Cattle_head,Goat_head,Sheep_head,LSU_head,Ligcell,W_kg,Days,npastures,d_headha,Gdays,ANPPmax_gm2,Sk_gm2,Ddays,Edays,S0_gm2,Fdays,Cg_gheadday,Se_gm2,g_ggday,Lg_gm2,Sg_gm2,Sf_gm2,Lo_gm2,ANPPt_est,BNPPt_est,PDSOCt,DDSOCt,SOCeq_gm2,SOCeq_tha
KMZINZG004,KMZINZG,Inzinga,uMkhomazi,5036.4497649000805,0.7911727997583331,3984.702061338195,0.3414402171443034,0.10000000149011612,0.41,0.41,885,16.4,38.6478157043457,8.632303237915039,12.517271995544434,"c(29.7601333333333, -29.6265833333333)",0.3414402171443034,1946.4778231805356,434.761616131434,630.4261159915012,2052.996596392829,0.3,475,365,1,0.5152195985522101,188.81859999999998,868.4886581076045,964.9873978973383,188.81859999999998,0,96.49873978973383,0,20091.504798213347,96.49873978973383,0.010727121472260457,195.45627310697472,764.3320152797244,764.3320152797244,91.18741436163909,1269.4752645774083,363.50057177113877,121.15117950903189,11.609069342478861,6254.202803008091,62.54202803008091
KMZINZG005,KMZINZG,Inzinga,uMkhomazi,5036.4497649000805,0.7911727997583331,3984.702061338195,0.3414402171443034,0,0.51,0.51,883,16.4,35.58012390136719,7.066222667694092,10.182135581970217,"c(29.7448833333333, -29.6213833333333)",0.3414402171443034,1791.9750665815652,355.8867549343953,512.8181435799464,1878.8455564329993,0.3,475,365,1,0.47151468980895916,188.6726,866.5889125019804,962.8765694466449,188.6726,0,96.28765694466449,0,20091.504798213347,96.28765694466449,0.009838685407174325,178.73784902226814,779.7228125205478,779.7228125205478,83.52134915109319,1284.8660618182319,368.8694163598133,123.70587809497664,10.621497526021136,6345.532763644487,63.45532763644487
KMZINZG006,KMZINZG,Inzinga,uMkhomazi,5036.4497649000805,0.7911727997583331,3984.702061338195,0.3414402171443034,0,0.4,0.4,908,16,38.6478157043457,8.632303237915039,12.517271995544434,"c(29.7824166666666, -29.63535)",0.3414402171443034,1946.4778231805356,434.761616131434,630.4261159915012,2052.996596392829,0.3,475,365,1,0.5152195985522101,193.48399999999998,872.0162075473745,968.9068972748605,193.48399999999998,0,96.89068972748606,0,20091.504798213347,96.89068972748606,0.010683727265808438,200.28567919595795,764.3072375777066,764.3072375777065,88.77271131714748,1269.4504868753907,357.4626935671957,120.30535109227597,11.706864815780769,5905.301132690326,59.05301132690326
KMZISYB002,KMZISYB,Inguga,uMkhomazi,2045.3003435781152,0.7482480523039581,1530.3919984589409,0.2632142917386122,0,0.4,0.4,926,15.1,38.6478157043457,8.632303237915039,12.517271995544434,"c(29.7958833333333, -29.5902333333333)",0.2632142917386122,790.4639073864195,176.55652778378106,256.01580713147746,833.7211408779453,0.3,475,365,1,0.5447762022524149,200.41759999999994,856.0258635905112,951.1398484339013,200.41759999999994,0,95.11398484339014,0,20091.504798213347,95.11398484339014,0.011507638650119577,219.36455243507643,727.9702409508894,727.9702409508894,90.07079346996159,1233.1134902485735,346.1535106065144,122.44802336094585,12.532131509154041,5708.476577252015,57.08476577252015
KMZISYB006,KMZISYB,Inguga,uMkhomazi,2045.3003435781152,0.7482480523039581,1530.3919984589409,0.2632142917386122,0.6000000238418579,0.44,0.44,1060,12.1,38.6478157043457,8.632303237915039,12.517271995544434,"c(29.8272930587118, -29.5953716303029)",0.2632142917386122,790.4639073864195,176.55652778378106,256.01580713147746,833.7211408779453,0.3,475,365,1,0.5447762022524149,217.93359999999998,844.6768915015401,938.5298794461556,217.93359999999998,0,93.85298794461556,0,20091.504798213347,93.85298794461556,0.011662253830390476,238.53646897560387,698.0109441474219,698.0109441474219,80.48483519969788,1203.154193445106,301.58019494807104,112.9245314144156,12.92036281909972,4240.035444087287,42.40035444087287
FZTZCBN001,FZTZCBN,Esigcalabeni,uMfolozi-uMhlatuze,3318.759101923527,0.5665529835764217,1880.25287096618,0.08376811777336014,0.10000000149011612,0.45,0.45,854,17.4,39.246917724609375,8.047755241394043,5.473348140716553,"c(31.152508, -28.56825)",0.08376811777336014,1302.5106542099115,267.0856095742925,181.64723959999273,1347.38393912734,0.3,475,365,1,0.7165971981390876,177.77360000000004,877.269944297125,974.7443825523611,177.77360000000004,0,97.47443825523612,0,20091.504798213347,97.47443825523612,0.014770555545134742,255.94982583414526,702.3576681480572,702.3576681480572,134.77975490048578,1207.5009174457414,350.24636715369024,133.70379691999338,15.824548019752557,7771.253543604599,77.712535436046
FZTZCBN002,FZTZCBN,Esigcalabeni,uMfolozi-uMhlatuze,3318.759101923527,0.5665529835764217,1880.25287096618,0.08376811777336014,0.10000000149011612,0.45,0.45,854,17.4,39.246917724609375,8.047755241394043,5.473348140716553,"c(31.152508, -28.568251)",0.08376811777336014,1302.5106542099115,267.0856095742925,181.64723959999273,1347.38393912734,0.3,475,365,1,0.7165971981390876,177.77360000000004,877.269944297125,974.7443825523611,177.77360000000004,0,97.47443825523612,0,20091.504798213347,97.47443825523612,0.014770555545134742,255.94982583414526,702.3576681480572,702.3576681480572,134.77975490048578,1207.5009174457414,350.24636715369024,133.70379691999338,15.824548019752557,7771.253543604599,77.712535436046
FZTZREF021,FZTZREF,Sappi Esigcalabeni Reference,uMfolozi-uMhlatuze,3069.402617923212,0.1934783745619999,593.8630293921302,0.1170000027120114,0,0.44,0.44,861,17.1,39.246917724609375,8.047755241394043,5.473348140716553,"c(31.1626, -28.5127)",0.1170000027120114,1204.645920093329,247.01801006340128,167.9990911192053,1246.1476302115898,0.3,475,365,1,2.098375498281361,181.1166,873.0494554646878,970.05495051631965,181.1166,0,97.00549505163197,0,20091.504798213347,97.00549505163197,0.04346096205141115,763.5789172177693,-505.14324929768406,-505.14324929768406,387.62180679827793,0,0,-83.31882951632262,46.62362932264992,-1854.981750423816,-18.54981750423816
FZTZREF022,FZTZREF,Sappi Esigcalabeni Reference,uMfolozi-uMhlatuze,3069.402617923212,0.1934783745619999,593.8630293921302,0.1170000027120114,0.10000000149011612,0.47,0.47,848,17.6,39.246917724609375,8.047755241394043,5.473348140716553,"c(31.1576, -28.5021)",0.1170000027120114,1204.645920093329,247.01801006340128,167.9990911192053,1246.1476302115898,0.3,475,365,1,2.098375498281361,175.35359999999997,879.002096854168,976.6689965046311,175.35359999999997,0,97.66689965046311,0,20091.504798213347,97.66689965046311,0.043166642478727826,739.2823850394597,-476.41794570093657,-476.41794570093657,399.77007288743266,28.725303596747494,8.351016026473465,-79.30341171477468,46.131624546039134,-1760.1826852541133,-17.601826852541134
FZTZREF023,FZTZREF,Mondi KCT Reference,uMfolozi-uMhlatuze,2640.555664722013,0.47212765957446806,1246.6793659613077,0.25899582156701084,0.4000000059604645,0.42,0.42,845,16.7,33.99946594238281,6.69315767288208,4.625534534454346,"c(31.0854, -28.459)",0.25899582156701084,897.7748239168209,176.7365540800638,122.13981417320721,927.662460742148,0.3,475,365,1,0.744106693405351,183.46139999999997,849.1892524448491,943.5436138276101,183.46139999999997,0,94.35436138276101,0,20091.504798213347,94.35436138276101,0.01584476115554289,274.27888787562506,653.4055497826998,653.4055497826998,135.70212947927456,1158.548799080384,343.3497706601023,112.6538620947728,16.604231202873436,6584.766794440181,65.8476679444018
FZTZREF011,FZTZREF,Babanango Reference,uMfolozi-uMhlatuze,5363.859667600221,0.8851048548192816,4747.578232362293,0.27337209855227995,0.20000000298023224,0.47,0.47,822,18.2,37.63459777832031,7.851795673370361,5.210672378540039,"c(31.1313, -28.3473)",0.27337209855227995,2018.667011294892,421.159301306292,279.4931541232943,2088.732256837851,0.3,475,365,1,0.4399574171521429,167.05840000000003,878.1465023846288,975.7183359829208,167.05840000000003,0,97.57183359829209,0,20091.504798213347,97.5718335982921,0.009059383463176567,147.66971164825173,818.7363367888618,818.7363367888618,87.48431385429757,1323.8795860865457,390.20051024645875,137.47945362767757,9.523738032853245,8469.27411794638,84.6927411794638
FZTZREF012,FZTZREF,Babanango Reference,uMfolozi-uMhlatuze,5363.859667600221,0.8851048548192816,4747.578232362293,0.27337209855227995,0.5,0.45,0.45,829,18.4,36.11852264404297,7.159887313842773,7.83954381942749,"c(31.1848, -28.3427)",0.27337209855227995,1937.3468686368735,384.04630787283736,420.502129054117,2017.801712329569,0.3,475,365,1,0.42501705365801923,165.28660000000002,889.9129999731545,988.7922221923939,165.28660000000002,0,98.8792222192394,0,20091.504798213347,98.8792222192394,0.008636022797548942,141.1420652468029,838.1891077531441,838.189107753144,85.26995453188837,1343.332357050828,391.8292066113703,139.75279686502807,9.169686801036997,8593.936875326619,85.9393687532662
FZTZREF006,FZTZREF,Jama Reference,uMfolozi-uMhlatuze,1026.03008966977,0.6618727528528998,679.1013599596383,0.00769230780693201,0,0.61,0.61,797,17.7,41.50698471069336,7.976037502288818,10.23332691192627,"c(30.9179, -28.2715)",0.00769230780693201,425.87415244634474,81.83654473682844,104.99701329063781,444.55750824909137,0.3,475,365,1,0.6546261492916362,170.6114,843.0540139983519,936.726682220391,170.6114,0,93.6726682220391,0,20091.504798213347,93.6726682220391,0.01404083460967792,224.39535436100022,694.4229363034465,694.4229363034465,127.83406847590116,1199.5661856011307,365.49270138673637,142.02864110842827,14.265291624894507,9109.320521273492,91.09320521273492
FZTZREF008,FZTZREF,Mbundu Reference,uMfolozi-uMhlatuze,4139.428147521424,0.7379808158124213,3054.81856130476,0.02774774816122132,0,0.48,0.48,822,15.8,38.312286376953125,7.445744514465332,7.134602069854736,"c(30.9304, -28.3877)",0.02774774816122132,1585.9095662466136,308.21124422431035,295.3317262932131,1646.263863298366,0.3,475,365,1,0.5389072477663687,188.58640000000003,805.6783864568041,895.1982071742268,188.58640000000003,0,89.51982071742269,0,20091.504798213347,89.51982071742269,0.012095039363927886,204.19112413163455,684.7177237404628,684.7177237404628,95.50553829997422,1189.8609730381468,366.6132220557677,141.34581501858509,12.137714828480156,7832.907340982795,78.32907340982796
FZTZREF013,FZTZREF,Kwezibomvu Reference,uMfolozi-uMhlatuze,478.2778343720794,0.9785966090313916,468.0410668913945,0.1837209351360798,0.10000000149011612,0.48,0.48,822,18.8,37.3873176574707,7.203848361968994,5.584211826324463,"c(31.2061, -28.2743)",0.1837209351360798,178.81525322196092,34.45440993707382,26.708047389694183,184.9314989546377,0.3,475,365,1,0.395118104022162,159.98439999999997,896.9981925773301,996.6646584192556,159.98439999999997,0,99.66646584192557,0,20091.504798213347,99.66646584192557,0.007965083557204676,127.00389243819444,859.0064977635782,859.0064977635782,81.37599419240847,1364.1497470612621,397.6437001929525,152.80567794594728,8.439385408539419,9700.054876336742,97.00054876336742
