n,Association,Landscape,Area_ha,Elig_prop,Elig_ha,Fire_elig,fire,sand,bulkdens,map,mat,cattle,goat,sheep,geom,Burn,Cattle_head,Goat_head,Sheep_head,LSU_head,Ligcell,W_kg,Days,npastures,d_headha,Gdays,ANPPmax_gm2,Sk_gm2,Ddays,Edays,S0_gm2,Fdays,Cg_gheadday,Se_gm2,g_ggday,Lg_gm2,Sg_gm2,Sf_gm2,Lo_gm2,ANPPt_est,BNPPt_est,PDSOCt,DDSOCt,SOCeq_gm2,SOCeq_tha
60,Jama Reference,uMfolozi-uMhlatuze,1026.03008966977,0.6618727528528998,679.1013599596383,0.00769230780693201,0,0.62,0.62,796,17.8,41.50698471069336,7.976037502288818,10.23332691192627,"c(30.9321093032231, -28.2697634077179)",0.00769230780693201,425.87415244634474,81.83654473682844,104.99701329063781,444.55750824909137,0.3,475,365,1,0.6546261492916362,169.50039999999996,845.2570756818965,939.1745285354405,169.50039999999996,0,93.91745285354405,0,20091.504798213347,93.91745285354405,0.014004238850087723,222.9341200079905,697.6811116892037,697.6811116892037,128.564685652406,NA,NA,NA,14.235701629246059,NA,NA
61,Jama Reference,uMfolozi-uMhlatuze,1026.03008966977,0.6618727528528998,679.1013599596383,0.00769230780693201,0,0.64,0.64,797,17.6,44.29301834106445,8.33714771270752,18.00602149963379,"c(30.9026808325812, -28.2806171625825)",0.00769230780693201,454.45969580227126,85.54164415259415,184.74719853865062,481.48858007139575,0.3,475,365,1,0.7090084167995371,171.63059999999996,839.9068473441343,933.2298303823715,171.63059999999996,0,93.32298303823715,0,20091.504798213347,93.32298303823715,0.015264242038067876,244.4885793398073,667.5996580135485,667.5996580135485,137.72779997794962,NA,NA,NA,15.479763362369157,NA,NA
62,Jama Reference,uMfolozi-uMhlatuze,1026.03008966977,0.6618727528528998,679.1013599596383,0.00769230780693201,0,0.59,0.59,793,17.9,41.50698471069336,7.976037502288818,10.23332691192627,"c(30.9232272532563, -28.2794216292414)",0.00769230780693201,425.87415244634474,81.83654473682844,104.99701329063781,444.55750824909137,0.3,475,365,1,0.6546261492916362,168.2246,846.1230388928427,940.1367098809363,168.2246,0,94.01367098809364,0,20091.504798213347,94.01367098809362,0.013989906235226713,221.25613370054705,699.4930737786101,699.4930737786101,129.40367880612774,NA,NA,NA,14.20172240652033,NA,NA
63,Jama Reference,uMfolozi-uMhlatuze,1026.03008966977,0.6618727528528998,679.1013599596383,0.00769230780693201,0,0.59,0.59,792,17.9,44.29301834106445,8.33714771270752,18.00602149963379,"c(30.9142036221963, -28.2632066838235)",0.00769230780693201,454.45969580227126,85.54164415259415,184.74719853865062,481.48858007139575,0.3,475,365,1,0.7090084167995371,168.1516,845.3568038107381,939.2853375674867,168.1516,0,93.92853375674868,0,20091.504798213347,93.92853375674869,0.015165834532233453,239.53272783358886,676.1932980977949,676.1932980977949,140.20572573105883,NA,NA,NA,15.37940736936823,NA,NA
64,Jama Reference,uMfolozi-uMhlatuze,1026.03008966977,0.6618727528528998,679.1013599596383,0.00769230780693201,0.10000000149011612,0.64,0.64,791,17.8,44.29301834106445,8.33714771270752,18.00602149963379,"c(30.9109409913137, -28.2897112760922)",0.00769230780693201,454.45969580227126,85.54164415259415,184.74719853865062,481.48858007139575,0.3,475,365,1,0.7090084167995371,169.13539999999995,841.3463059822977,934.8292288692197,169.13539999999995,0,93.48292288692198,0,20091.504798213347,93.48292288692197,0.015238126460094238,240.9341554598658,670.9461745407299,670.9461745407299,139.50501191792037,NA,NA,NA,15.407786278800339,NA,NA
65,Jama Reference,uMfolozi-uMhlatuze,1026.03008966977,0.6618727528528998,679.1013599596383,0.00769230780693201,0,0.58,0.58,797,17.8,41.50698471069336,7.976037502288818,10.23332691192627,"c(30.9262278297347, -28.2636366905273)",0.00769230780693201,425.87415244634474,81.83654473682844,104.99701329063781,444.55750824909137,0.3,475,365,1,0.6546261492916362,169.57339999999994,846.21087204859,940.2343022762111,169.57339999999994,0,94.02343022762112,0,20091.504798213347,94.02343022762112,0.013988454141364723,223.03013270625306,698.7202931725967,698.7202931725967,128.51667930327474,NA,NA,NA,14.237645886385875,NA,NA
66,Jama Reference,uMfolozi-uMhlatuze,1026.03008966977,0.6618727528528998,679.1013599596383,0.00769230780693201,0.10000000149011612,0.65,0.65,793,17.9,41.50698471069336,7.976037502288818,10.23332691192627,"c(30.9180313920245, -28.280966468181)",0.00769230780693201,425.87415244634474,81.83654473682844,104.99701329063781,444.55750824909137,0.3,475,365,1,0.6546261492916362,168.2246,845.8358010017374,939.8175566685971,168.2246,0,93.98175566685973,0,20091.504798213347,93.98175566685973,0.013994657075944267,221.25613370054705,699.1653263614284,699.1653263614284,129.40367880612774,NA,NA,NA,14.20172240652033,NA,NA
67,Jama Reference,uMfolozi-uMhlatuze,1026.03008966977,0.6618727528528998,679.1013599596383,0.00769230780693201,0,0.57,0.57,791,17.8,44.29301834106445,8.33714771270752,18.00602149963379,"c(30.9148234721638, -28.2887915046331)",0.00769230780693201,454.45969580227126,85.54164415259415,184.74719853865062,481.48858007139575,0.3,475,365,1,0.7090084167995371,169.13539999999995,841.6796193015255,935.1995770016949,169.13539999999995,0,93.5199577001695,0,20091.504798213347,93.5199577001695,0.015232092013741075,240.9341554598658,671.3302765845383,671.3302765845383,139.50501191792037,NA,NA,NA,15.407786278800339,NA,NA
68,Jama Reference,uMfolozi-uMhlatuze,1026.03008966977,0.6618727528528998,679.1013599596383,0.00769230780693201,0.10000000149011612,0.63,0.63,793,17.9,41.50698471069336,7.976037502288818,10.23332691192627,"c(30.9197857747527, -28.2805126707119)",0.00769230780693201,425.87415244634474,81.83654473682844,104.99701329063781,444.55750824909137,0.3,475,365,1,0.6546261492916362,168.2246,845.9315469654391,939.9239410727101,168.2246,0,93.99239410727102,0,20091.504798213347,93.99239410727102,0.013993073103892133,221.25613370054705,699.2745767928542,699.2745767928542,129.40367880612774,NA,NA,NA,14.20172240652033,NA,NA
69,Jama Reference,uMfolozi-uMhlatuze,1026.03008966977,0.6618727528528998,679.1013599596383,0.00769230780693201,0,0.62,0.62,797,17.6,44.29301834106445,8.33714771270752,18.00602149963379,"c(30.9078039131724, -28.2796133246436)",0.00769230780693201,454.45969580227126,85.54164415259415,184.74719853865062,481.48858007139575,0.3,475,365,1,0.7090084167995371,171.63059999999996,840.0019167880685,933.3354630978538,171.63059999999996,0,93.33354630978539,0,20091.504798213347,93.33354630978539,0.015262514467006867,244.4885793398073,667.7090240872824,667.7090240872824,137.72779997794962,NA,NA,NA,15.479763362369157,NA,NA
70,Jama Reference,uMfolozi-uMhlatuze,1026.03008966977,0.6618727528528998,679.1013599596383,0.00769230780693201,0,0.55,0.55,790,17.8,44.29301834106445,8.33714771270752,18.00602149963379,"c(30.9098196731331, -28.29769206138)",0.00769230780693201,454.45969580227126,85.54164415259415,184.74719853865062,481.48858007139575,0.3,475,365,1,0.7090084167995371,169.06239999999994,841.0106264720113,934.456251635568,169.06239999999994,0,93.44562516355681,0,20091.504798213347,93.44562516355681,0.01524420857923376,240.83016662400664,670.6064146998092,670.6064146998092,139.55700633584996,NA,NA,NA,15.40568050487419,NA,NA
71,Jama Reference,uMfolozi-uMhlatuze,1026.03008966977,0.6618727528528998,679.1013599596383,0.00769230780693201,0,0.59,0.59,796,17.8,41.50698471069336,7.976037502288818,10.23332691192627,"c(30.9318166256575, -28.2688169516696)",0.00769230780693201,425.87415244634474,81.83654473682844,104.99701329063781,444.55750824909137,0.3,475,365,1,0.6546261492916362,169.50039999999996,845.4005719976083,939.3339688862313,169.50039999999996,0,93.93339688862314,0,20091.504798213347,93.93339688862314,0.014001861803341011,222.9341200079905,697.8447310831868,697.8447310831868,128.564685652406,NA,NA,NA,14.235701629246059,NA,NA
72,Jama Reference,uMfolozi-uMhlatuze,1026.03008966977,0.6618727528528998,679.1013599596383,0.00769230780693201,0,0.61,0.61,800,17.6,44.29301834106445,8.33714771270752,18.00602149963379,"c(30.9092101240487, -28.2785129672446)",0.00769230780693201,454.45969580227126,85.54164415259415,184.74719853865062,481.48858007139575,0.3,475,365,1,0.7090084167995371,171.84959999999998,842.3185954287924,935.9095504764359,171.84959999999998,0,93.5909550476436,0,20091.504798213347,93.5909550476436,0.015220537070970092,244.80054584738474,670.2177252305717,670.2177252305717,137.57181672416087,NA,NA,NA,15.486080684147598,NA,NA
73,Jama Reference,uMfolozi-uMhlatuze,1026.03008966977,0.6618727528528998,679.1013599596383,0.00769230780693201,0,0.56,0.56,797,17.8,41.50698471069336,7.976037502288818,10.23332691192627,"c(30.9257225860417, -28.2651770227728)",0.00769230780693201,425.87415244634474,81.83654473682844,104.99701329063781,444.55750824909137,0.3,475,365,1,0.6546261492916362,169.57339999999994,846.306622533867,940.3406917042967,169.57339999999994,0,94.03406917042967,0,20091.504798213347,94.03406917042967,0.013986871498340731,223.03013270625306,698.8294541111727,698.8294541111727,128.51667930327474,NA,NA,NA,14.237645886385875,NA,NA
74,Jama Reference,uMfolozi-uMhlatuze,1026.03008966977,0.6618727528528998,679.1013599596383,0.00769230780693201,0,0.6,0.6,796,17.8,41.50698471069336,7.976037502288818,10.23332691192627,"c(30.9245210491413, -28.2847504066311)",0.00769230780693201,425.87415244634474,81.83654473682844,104.99701329063781,444.55750824909137,0.3,475,365,1,0.6546261492916362,169.50039999999996,845.352739892371,939.2808221026344,169.50039999999996,0,93.92808221026344,0,20091.504798213347,93.92808221026344,0.01400265406259054,222.9341200079905,697.7901916003226,697.7901916003226,128.564685652406,NA,NA,NA,14.235701629246059,NA,NA
75,Jama Reference,uMfolozi-uMhlatuze,1026.03008966977,0.6618727528528998,679.1013599596383,0.00769230780693201,0,0.61,0.61,792,17.9,44.29301834106445,8.33714771270752,18.00602149963379,"c(30.912446719923, -28.2657704659294)",0.00769230780693201,454.45969580227126,85.54164415259415,184.74719853865062,481.48858007139575,0.3,475,365,1,0.7090084167995371,168.1516,845.2611445530034,939.1790495033371,168.1516,0,93.9179049503337,0,20091.504798213347,93.9179049503337,0.015167550868638637,239.53272783358886,676.0830470236997,676.0830470236997,140.20572573105883,NA,NA,NA,15.37940736936823,NA,NA
76,Jama Reference,uMfolozi-uMhlatuze,1026.03008966977,0.6618727528528998,679.1013599596383,0.00769230780693201,0.10000000149011612,0.61,0.61,791,17.8,44.29301834106445,8.33714771270752,18.00602149963379,"c(30.9095295745074, -28.285703580407)",0.00769230780693201,454.45969580227126,85.54164415259415,184.74719853865062,481.48858007139575,0.3,475,365,1,0.7090084167995371,169.13539999999995,841.4891545476811,934.9879494974234,169.13539999999995,0,93.49879494974235,0,20091.504798213347,93.49879494974235,0.015235539683435037,240.9341554598658,671.1107924169921,671.110792416992,139.50501191792037,NA,NA,NA,15.407786278800339,NA,NA
77,Jama Reference,uMfolozi-uMhlatuze,1026.03008966977,0.6618727528528998,679.1013599596383,0.00769230780693201,0,0.65,0.65,796,17.8,44.29301834106445,8.33714771270752,18.00602149963379,"c(30.9154075934471, -28.2731387410633)",0.00769230780693201,454.45969580227126,85.54164415259415,184.74719853865062,481.48858007139575,0.3,475,365,1,0.7090084167995371,169.50039999999996,845.1135793661849,939.0150881846499,169.50039999999996,0,93.901508818465,0,20091.504798213347,93.901508818465,0.01517019927298588,241.4540996391615,675.0473107100674,675.0473107100674,139.2450398282725,NA,NA,NA,15.418315148431077,NA,NA
78,Jama Reference,uMfolozi-uMhlatuze,1026.03008966977,0.6618727528528998,679.1013599596383,0.00769230780693201,0,0.63,0.63,791,17.8,44.29301834106445,8.33714771270752,18.00602149963379,"c(30.9118302839399, -28.2879268594056)",0.00769230780693201,454.45969580227126,85.54164415259415,184.74719853865062,481.48858007139575,0.3,475,365,1,0.7090084167995371,169.13539999999995,841.3939221707587,934.8821357452874,169.13539999999995,0,93.48821357452874,0,20091.504798213347,93.48821357452874,0.015237264103613883,240.9341554598658,671.0010476188612,671.0010476188612,139.50501191792037,NA,NA,NA,15.407786278800339,NA,NA
79,Jama Reference,uMfolozi-uMhlatuze,1026.03008966977,0.6618727528528998,679.1013599596383,0.00769230780693201,0,0.54,0.54,796,17.8,41.50698471069336,7.976037502288818,10.23332691192627,"c(30.9255524814063, -28.2689455667377)",0.00769230780693201,425.87415244634474,81.83654473682844,104.99701329063781,444.55750824909137,0.3,475,365,1,0.6546261492916362,169.50039999999996,845.6397325237942,939.5997028042158,169.50039999999996,0,93.95997028042159,0,20091.504798213347,93.95997028042159,0.013997901851475366,222.9341200079905,698.1174237742496,698.1174237742496,128.564685652406,NA,NA,NA,14.235701629246059,NA,NA
80,Jama Reference,uMfolozi-uMhlatuze,1026.03008966977,0.6618727528528998,679.1013599596383,0.00769230780693201,0,0.58,0.58,797,17.8,41.50698471069336,7.976037502288818,10.23332691192627,"c(30.927878229579, -28.2652129276806)",0.00769230780693201,425.87415244634474,81.83654473682844,104.99701329063781,444.55750824909137,0.3,475,365,1,0.6546261492916362,169.57339999999994,846.21087204859,940.2343022762111,169.57339999999994,0,94.02343022762112,0,20091.504798213347,94.02343022762112,0.013988454141364723,223.03013270625306,698.7202931725967,698.7202931725967,128.51667930327474,NA,NA,NA,14.237645886385875,NA,NA
81,Jama Reference,uMfolozi-uMhlatuze,1026.03008966977,0.6618727528528998,679.1013599596383,0.00769230780693201,0,0.58,0.58,790,18,41.50698471069336,7.976037502288818,10.23332691192627,"c(30.9237876543683, -28.2573332476598)",0.00769230780693201,425.87415244634474,81.83654473682844,104.99701329063781,444.55750824909137,0.3,475,365,1,0.6546261492916362,166.92999999999998,846.8832603068703,940.981400340967,166.92999999999998,0,94.0981400340967,0,20091.504798213347,94.0981400340967,0.013977347920759137,219.55342083519483,701.1586153979607,701.1586153979607,130.25503523880386,NA,NA,NA,14.167242470996948,NA,NA
82,Jama Reference,uMfolozi-uMhlatuze,1026.03008966977,0.6618727528528998,679.1013599596383,0.00769230780693201,0,0.59,0.59,796,17.7,41.50698471069336,7.976037502288818,10.23332691192627,"c(30.9172093590785, -28.298983592869)",0.00769230780693201,425.87415244634474,81.83654473682844,104.99701329063781,444.55750824909137,0.3,475,365,1,0.6546261492916362,170.53840000000002,842.389714007382,935.9885711193134,170.53840000000002,0,93.59885711193135,0,20091.504798213347,93.59885711193135,0.014051907069549308,224.2993416627377,693.7155587627841,693.7155587627841,127.8820748250324,NA,NA,NA,14.263347367754688,NA,NA
83,Jama Reference,uMfolozi-uMhlatuze,1026.03008966977,0.6618727528528998,679.1013599596383,0.00769230780693201,0,0.56,0.56,796,17.8,41.50698471069336,7.976037502288818,10.23332691192627,"c(30.929661504305, -28.2748919805383)",0.00769230780693201,425.87415244634474,81.83654473682844,104.99701329063781,444.55750824909137,0.3,475,365,1,0.6546261492916362,169.50039999999996,845.5440683133198,939.493409237022,169.50039999999996,0,93.94934092370221,0,20091.504798213347,93.94934092370221,0.013999485563406064,222.9341200079905,698.0083476421067,698.0083476421069,128.564685652406,NA,NA,NA,14.235701629246059,NA,NA
84,Jama Reference,uMfolozi-uMhlatuze,1026.03008966977,0.6618727528528998,679.1013599596383,0.00769230780693201,0,0.52,0.52,790,17.8,44.29301834106445,8.33714771270752,18.00602149963379,"c(30.9131792727775, -28.2984619436008)",0.00769230780693201,454.45969580227126,85.54164415259415,184.74719853865062,481.48858007139575,0.3,475,365,1,0.7090084167995371,169.06239999999994,841.1533453489462,934.6148281654957,169.06239999999994,0,93.46148281654958,0,20091.504798213347,93.46148281654958,0.01524162208731737,240.83016662400664,670.7709024726399,670.7709024726399,139.55700633584996,NA,NA,NA,15.40568050487419,NA,NA
85,Jama Reference,uMfolozi-uMhlatuze,1026.03008966977,0.6618727528528998,679.1013599596383,0.00769230780693201,0,0.63,0.63,797,17.7,41.50698471069336,7.976037502288818,10.23332691192627,"c(30.9188992361503, -28.2668402415328)",0.00769230780693201,425.87415244634474,81.83654473682844,104.99701329063781,444.55750824909137,0.3,475,365,1,0.6546261492916362,170.6114,842.9586045243343,936.6206716937047,170.6114,0,93.66206716937047,0,20091.504798213347,93.66206716937047,0.014042423808290625,224.39535436100022,694.3141896404934,694.3141896404934,127.83406847590116,NA,NA,NA,14.265291624894507,NA,NA
86,Jama Reference,uMfolozi-uMhlatuze,1026.03008966977,0.6618727528528998,679.1013599596383,0.00769230780693201,0,0.62,0.62,796,17.8,44.29301834106445,8.33714771270752,18.00602149963379,"c(30.9106838934409, -28.2692026347674)",0.00769230780693201,454.45969580227126,85.54164415259415,184.74719853865062,481.48858007139575,0.3,475,365,1,0.7090084167995371,169.50039999999996,845.2570756818965,939.1745285354405,169.50039999999996,0,93.91745285354405,0,20091.504798213347,93.91745285354405,0.015167623881703262,241.4540996391615,675.2125202399723,675.2125202399723,139.2450398282725,NA,NA,NA,15.418315148431077,NA,NA
87,Jama Reference,uMfolozi-uMhlatuze,1026.03008966977,0.6618727528528998,679.1013599596383,0.00769230780693201,0,0.61,0.61,797,17.7,41.50698471069336,7.976037502288818,10.23332691192627,"c(30.9206200693401, -28.2719808560575)",0.00769230780693201,425.87415244634474,81.83654473682844,104.99701329063781,444.55750824909137,0.3,475,365,1,0.6546261492916362,170.6114,843.0540139983519,936.726682220391,170.6114,0,93.6726682220391,0,20091.504798213347,93.6726682220391,0.01404083460967792,224.39535436100022,694.4229363034465,694.4229363034465,127.83406847590116,NA,NA,NA,14.265291624894507,NA,NA
88,Jama Reference,uMfolozi-uMhlatuze,1026.03008966977,0.6618727528528998,679.1013599596383,0.00769230780693201,0,0.6,0.6,800,17.6,44.29301834106445,8.33714771270752,18.00602149963379,"c(30.9126251470241, -28.2788937197031)",0.00769230780693201,454.45969580227126,85.54164415259415,184.74719853865062,481.48858007139575,0.3,475,365,1,0.7090084167995371,171.84959999999998,842.3662585516829,935.9625095018698,171.84959999999998,0,93.59625095018698,0,20091.504798213347,93.59625095018698,0.015219675856122623,244.80054584738474,670.2725249476359,670.2725249476359,137.57181672416087,NA,NA,NA,15.486080684147598,NA,NA
89,Jama Reference,uMfolozi-uMhlatuze,1026.03008966977,0.6618727528528998,679.1013599596383,0.00769230780693201,0,0.59,0.59,792,17.9,44.29301834106445,8.33714771270752,18.00602149963379,"c(30.9111307137054, -28.2639615523753)",0.00769230780693201,454.45969580227126,85.54164415259415,184.74719853865062,481.48858007139575,0.3,475,365,1,0.7090084167995371,168.1516,845.3568038107381,939.2853375674867,168.1516,0,93.92853375674868,0,20091.504798213347,93.92853375674869,0.015165834532233453,239.53272783358886,676.1932980977949,676.1932980977949,140.20572573105883,NA,NA,NA,15.37940736936823,NA,NA
90,Jama Reference,uMfolozi-uMhlatuze,1026.03008966977,0.6618727528528998,679.1013599596383,0.00769230780693201,0,0.6,0.6,790,17.8,44.29301834106445,8.33714771270752,18.00602149963379,"c(30.9131612020819, -28.2968164680386)",0.00769230780693201,454.45969580227126,85.54164415259415,184.74719853865062,481.48858007139575,0.3,475,365,1,0.7090084167995371,169.06239999999994,840.7727616771197,934.1919574190218,169.06239999999994,0,93.41919574190219,0,20091.504798213347,93.41919574190219,0.015248521350427433,240.83016662400664,670.3322593364198,670.3322593364198,139.55700633584996,NA,NA,NA,15.40568050487419,NA,NA
91,Jama Reference,uMfolozi-uMhlatuze,1026.03008966977,0.6618727528528998,679.1013599596383,0.00769230780693201,0,0.58,0.58,796,17.8,41.50698471069336,7.976037502288818,10.23332691192627,"c(30.9286905901519, -28.2712991074417)",0.00769230780693201,425.87415244634474,81.83654473682844,104.99701329063781,444.55750824909137,0.3,475,365,1,0.6546261492916362,169.50039999999996,845.4484041028454,939.3871156698282,169.50039999999996,0,93.93871156698282,0,20091.504798213347,93.93871156698282,0.014001069633737232,222.9341200079905,697.899270251044,697.899270251044,128.564685652406,NA,NA,NA,14.235701629246059,NA,NA
92,Jama Reference,uMfolozi-uMhlatuze,1026.03008966977,0.6618727528528998,679.1013599596383,0.00769230780693201,0,0.56,0.56,791,17.8,44.29301834106445,8.33714771270752,18.00602149963379,"c(30.9135698561503, -28.2870467471163)",0.00769230780693201,454.45969580227126,85.54164415259415,184.74719853865062,481.48858007139575,0.3,475,365,1,0.7090084167995371,169.13539999999995,841.7272354899866,935.2524838777629,169.13539999999995,0,93.52524838777629,0,20091.504798213347,93.52524838777629,0.015231230340109283,240.9341554598658,671.3851464962366,671.3851464962366,139.50501191792037,NA,NA,NA,15.407786278800339,NA,NA
93,Jama Reference,uMfolozi-uMhlatuze,1026.03008966977,0.6618727528528998,679.1013599596383,0.00769230780693201,0,0.61,0.61,796,17.8,41.50698471069336,7.976037502288818,10.23332691192627,"c(30.9233838225012, -28.2881758459069)",0.00769230780693201,425.87415244634474,81.83654473682844,104.99701329063781,444.55750824909137,0.3,475,365,1,0.6546261492916362,169.50039999999996,845.3049077871337,939.2276753190374,169.50039999999996,0,93.92276753190374,0,20091.504798213347,93.92276753190374,0.014003446411501037,222.9341200079905,697.735651802359,697.735651802359,128.564685652406,NA,NA,NA,14.235701629246059,NA,NA
94,Jama Reference,uMfolozi-uMhlatuze,1026.03008966977,0.6618727528528998,679.1013599596383,0.00769230780693201,0,0.58,0.58,792,17.7,44.29301834106445,8.33714771270752,18.00602149963379,"c(30.9152666764923, -28.3005840383517)",0.00769230780693201,454.45969580227126,85.54164415259415,184.74719853865062,481.48858007139575,0.3,475,365,1,0.7090084167995371,170.24640000000002,839.3956695544583,932.6618550605092,170.24640000000002,0,93.26618550605093,0,20091.504798213347,93.26618550605092,0.015273537703734394,242.51678007136599,667.966106163884,667.966106163884,138.71369961217027,NA,NA,NA,15.43983442718322,NA,NA
95,Jama Reference,uMfolozi-uMhlatuze,1026.03008966977,0.6618727528528998,679.1013599596383,0.00769230780693201,0,0.6,0.6,796,17.7,41.50698471069336,7.976037502288818,10.23332691192627,"c(30.9166732326779, -28.296340915996)",0.00769230780693201,425.87415244634474,81.83654473682844,104.99701329063781,444.55750824909137,0.3,475,365,1,0.6546261492916362,170.53840000000002,842.3420522541425,935.9356136157138,170.53840000000002,0,93.59356136157139,0,20091.504798213347,93.59356136157139,0.014052702160481196,224.2993416627377,693.6612278609034,693.6612278609034,127.8820748250324,NA,NA,NA,14.263347367754688,NA,NA
96,Jama Reference,uMfolozi-uMhlatuze,1026.03008966977,0.6618727528528998,679.1013599596383,0.00769230780693201,0,0.61,0.61,800,17.6,44.29301834106445,8.33714771270752,18.00602149963379,"c(30.913017703198, -28.2809925965445)",0.00769230780693201,454.45969580227126,85.54164415259415,184.74719853865062,481.48858007139575,0.3,475,365,1,0.7090084167995371,171.84959999999998,842.3185954287924,935.9095504764359,171.84959999999998,0,93.5909550476436,0,20091.504798213347,93.5909550476436,0.015220537070970092,244.80054584738474,670.2177252305717,670.2177252305717,137.57181672416087,NA,NA,NA,15.486080684147598,NA,NA
97,Jama Reference,uMfolozi-uMhlatuze,1026.03008966977,0.6618727528528998,679.1013599596383,0.00769230780693201,0.10000000149011612,0.64,0.64,797,17.8,41.50698471069336,7.976037502288818,10.23332691192627,"c(30.927346643316, -28.2609966368444)",0.00769230780693201,425.87415244634474,81.83654473682844,104.99701329063781,444.55750824909137,0.3,475,365,1,0.6546261492916362,169.57339999999994,845.9236205927594,939.9151339919549,169.57339999999994,0,93.9915133991955,0,20091.504798213347,93.9915133991955,0.013993204220117825,223.03013270625306,698.3928028293657,698.3928028293657,128.51667930327474,NA,NA,NA,14.237645886385875,NA,NA
98,Jama Reference,uMfolozi-uMhlatuze,1026.03008966977,0.6618727528528998,679.1013599596383,0.00769230780693201,0,0.6,0.6,800,17.6,44.29301834106445,8.33714771270752,18.00602149963379,"c(30.9144256673593, -28.2757223591494)",0.00769230780693201,454.45969580227126,85.54164415259415,184.74719853865062,481.48858007139575,0.3,475,365,1,0.7090084167995371,171.84959999999998,842.3662585516829,935.9625095018698,171.84959999999998,0,93.59625095018698,0,20091.504798213347,93.59625095018698,0.015219675856122623,244.80054584738474,670.2725249476359,670.2725249476359,137.57181672416087,NA,NA,NA,15.486080684147598,NA,NA
99,Jama Reference,uMfolozi-uMhlatuze,1026.03008966977,0.6618727528528998,679.1013599596383,0.00769230780693201,0,0.56,0.56,790,17.8,44.29301834106445,8.33714771270752,18.00602149963379,"c(30.913394358579, -28.2977453824935)",0.00769230780693201,454.45969580227126,85.54164415259415,184.74719853865062,481.48858007139575,0.3,475,365,1,0.7090084167995371,169.06239999999994,840.963053513033,934.4033927922588,169.06239999999994,0,93.4403392792259,0,20091.504798213347,93.4403392792259,0.015245070938295037,240.83016662400664,670.5515845350292,670.5515845350292,139.55700633584996,NA,NA,NA,15.40568050487419,NA,NA
100,Jama Reference,uMfolozi-uMhlatuze,1026.03008966977,0.6618727528528998,679.1013599596383,0.00769230780693201,0.10000000149011612,0.56,0.56,793,17.9,41.50698471069336,7.976037502288818,10.23332691192627,"c(30.9240241345642, -28.2786887358886)",0.00769230780693201,425.87415244634474,81.83654473682844,104.99701329063781,444.55750824909137,0.3,475,365,1,0.6546261492916362,168.2246,846.2666578383952,940.2962864871057,168.2246,0,94.02962864871057,0,20091.504798213347,94.02962864871057,0.013987532024257543,221.25613370054705,699.656943128436,699.656943128436,129.40367880612774,NA,NA,NA,14.20172240652033,NA,NA
1,Mbundu Reference,uMfolozi-uMhlatuze,4139.428147521424,0.7379808158124213,3054.81856130476,0.02774774816122132,0,0.46,0.46,813,16.4,38.312286376953125,7.445744514465332,7.134602069854736,"c(30.9435653112962, -28.3662078510174)",0.02774774816122132,1585.9095662466136,308.21124422431035,295.3317262932131,1646.263863298366,0.3,475,365,1,0.5389072477663687,183.56259999999997,816.923034769899,907.6922608554434,183.56259999999997,0,90.76922608554435,0,20091.504798213347,90.76922608554435,0.011928555548205006,198.75162600551033,701.4670932007109,701.4670932007109,98.22528736303636,NA,NA,NA,12.02756499142614,NA,NA
2,Mbundu Reference,uMfolozi-uMhlatuze,4139.428147521424,0.7379808158124213,3054.81856130476,0.02774774816122132,0,0.45,0.45,837,15.6,38.312286376953125,7.445744514465332,7.134602069854736,"c(30.9621293881727, -28.381478703154)",0.02774774816122132,1585.9095662466136,308.21124422431035,295.3317262932131,1646.263863298366,0.3,475,365,1,0.5389072477663687,190.98659999999998,810.4592496639905,900.5102774044339,190.98659999999998,0,90.05102774044339,0,20091.504798213347,90.0510277404434,0.012023691262578623,206.7899304938152,688.0180580522058,688.0180580522058,94.20613511888392,NA,NA,NA,12.190340657314314,NA,NA
3,Mbundu Reference,uMfolozi-uMhlatuze,4139.428147521424,0.7379808158124213,3054.81856130476,0.02774774816122132,0,0.52,0.52,820,15.9,38.312286376953125,7.445744514465332,7.134602069854736,"c(30.941775356195, -28.3887524164969)",0.02774774816122132,1585.9095662466136,308.21124422431035,295.3317262932131,1646.263863298366,0.3,475,365,1,0.5389072477663687,187.75960000000003,807.0004537722216,896.667170858024,187.75960000000003,0,89.6667170858024,0,20091.504798213347,89.6667170858024,0.012075224683345006,203.2959099410459,686.8964364831926,686.8964364831926,95.95314539526858,NA,NA,NA,12.119586741120736,NA,NA
4,Mbundu Reference,uMfolozi-uMhlatuze,4139.428147521424,0.7379808158124213,3054.81856130476,0.02774774816122132,0,0.48,0.48,815,16.2,38.312286376953125,7.445744514465332,7.134602069854736,"c(30.9499768705744, -28.3923038089188)",0.02774774816122132,1585.9095662466136,308.21124422431035,295.3317262932131,1646.263863298366,0.3,475,365,1,0.5389072477663687,185.23939999999996,812.396590173455,902.6628779705055,185.23939999999996,0,90.26628779705055,0,20091.504798213347,90.26628779705055,0.011995018094278751,200.56717408821365,695.0339063769974,695.0339063769974,97.31751332168469,NA,NA,NA,12.064329840100882,NA,NA
